tournament,bracket,team1name,team2name,team1wins,team2wins,time
GDC3,KO,Mucho Tasto,Couples Bearapy,3,0,2018-03-25T05:30:21+0800
GDC3,KO,Ruin My Hole,Queso Fresco,3,0,2018-03-25T05:30:21+0800
GDC3,KO,Infinite Joust,Better than bots,3,0,2018-03-25T05:30:21+0800
GDC3,KO,Mahalo,Broke Boi$ Mtn,3,1,2018-03-25T05:30:21+0800
GDC3,KO,J Crew,Hate & Smashberry,3,0,2018-03-25T05:30:21+0800
GDC3,KO,Ope!,Double or Nothing,3,0,2018-03-25T05:30:21+0800
GDC3,KO,Don't. You Won't.,Earthquake Season,3,0,2018-03-25T05:30:21+0800
GDC3,KO,T.E.A.M.,Scoo-Bee-Doo,3,0,2018-03-25T05:30:21+0800
GDC3,KO,Mucho Tasto,Ruin My Hole,3,1,2018-03-25T05:35:42+0800
GDC3,KO,Infinite Joust,Mahalo,3,2,2018-03-25T05:57:21+0800
GDC3,KO,J Crew,Ope!,3,0,2018-03-25T06:16:14+0800
GDC3,KO,Don't. You Won't.,T.E.A.M.,3,0,2018-03-25T06:34:34+0800
GDC3,KO,Mucho Tasto,Infinite Joust,3,1,2018-03-25T08:10:52+0800
GDC3,KO,J Crew,Don't. You Won't.,2,3,2018-03-25T08:45:10+0800
GDC3,KO,Mucho Tasto,Don't. You Won't.,2,3,2018-03-25T11:02:41+0800
GDC3,KO,Couples Bearapy,Queso Fresco,3,2,2018-03-25T05:35:42+0800
GDC3,KO,Better than bots,Broke Boi$ Mtn,0,3,2018-03-25T05:57:21+0800
GDC3,KO,Hate & Smashberry,Double or Nothing,3,1,2018-03-25T06:16:14+0800
GDC3,KO,Earthquake Season,Scoo-Bee-Doo,1,3,2018-03-25T06:34:34+0800
GDC3,KO,T.E.A.M.,Couples Bearapy,3,0,2018-03-25T08:45:10+0800
GDC3,KO,Ope!,Broke Boi$ Mtn,3,0,2018-03-25T08:22:32+0800
GDC3,KO,Mahalo,Hate & Smashberry,3,0,2018-03-25T08:10:52+0800
GDC3,KO,Ruin My Hole,Scoo-Bee-Doo,3,0,2018-03-25T07:50:42+0800
GDC3,KO,T.E.A.M.,Ope!,3,0,2018-03-25T09:32:49+0800
GDC3,KO,Mahalo,Ruin My Hole,1,3,2018-03-25T09:08:24+0800
GDC3,KO,Infinite Joust,T.E.A.M.,3,2,2018-03-25T10:31:32+0800
GDC3,KO,J Crew,Ruin My Hole,1,3,2018-03-25T11:02:41+0800
GDC3,KO,Infinite Joust,Ruin My Hole,3,0,2018-03-25T11:50:54+0800
GDC3,KO,Mucho Tasto,Infinite Joust,3,2,2018-03-25T12:29:24+0800
GDC3,KO,Don't. You Won't.,Mucho Tasto,4,1,2018-03-25T12:54:10+0800
GDC3,Group1,Mucho Tasto,Better than bots,2,0,2018-03-25T05:14:10+0800
GDC3,Group1,Mucho Tasto,Ope!,2,0,2018-03-25T05:15:10+0800
GDC3,Group1,Ope!,Scoo-Bee-Doo,2,0,2018-03-25T05:16:10+0800
GDC3,Group1,Better than bots,Scoo-Bee-Doo,0,2,2018-03-25T05:17:10+0800
GDC3,Group2,Ruin My Hole,Earthquake Season,2,0,2018-03-25T05:18:10+0800
GDC3,Group2,Ruin My Hole,J Crew,0,2,2018-03-25T05:19:10+0800
GDC3,Group2,Broke Boi$ Mtn,J Crew,0,2,2018-03-25T05:20:10+0800
GDC3,Group2,Earthquake Season,Broke Boi$ Mtn,0,2,2018-03-25T05:21:10+0800
GDC3,Group3,Don't. You Won't.,Queso Fresco,2,0,2018-03-25T05:22:10+0800
GDC3,Group3,Don't. You Won't.,Mahalo,2,1,2018-03-25T05:23:10+0800
GDC3,Group3,Mahalo,Hate & Smashberry,2,1,2018-03-25T05:24:10+0800
GDC3,Group3,Queso Fresco,Hate & Smashberry,2,1,2018-03-25T05:25:10+0800
GDC3,Group4,T.E.A.M.,Couples Bearapy,2,0,2018-03-25T05:26:10+0800
GDC3,Group4,T.E.A.M.,Infinite Joust,0,2,2018-03-25T05:27:10+0800
GDC3,Group4,Couples Bearapy,Double or Nothing,0,2,2018-03-25T05:28:10+0800
GDC3,Group4,Couples Bearapy,Infinite Joust,0,2,2018-03-25T05:29:10+0800
GDC2,KO,#SorryNotSorry,T W O . F I V E  S C E N E,2,3,2017-03-05T03:24:57+0700
GDC2,KO,Whiskey Stick,Unbumblebearable,0,3,2017-03-05T03:24:57+0700
GDC2,KO,Booty Town 69,Welcome to Stingapore,3,2,2017-03-05T03:24:57+0700
GDC2,KO,Candy House,Beenix Rising,3,0,2017-03-05T03:24:57+0700
GDC2,KO,Same,T W O . F I V E  S C E N E,3,0,2017-03-05T03:49:07+0700
GDC2,KO,Cloud 9 Gaming,Unbumblebearable,1,3,2017-03-05T03:49:37+0700
GDC2,KO,Olive Juice Guys,Booty Town 69,3,1,2017-03-05T04:03:29+0700
GDC2,KO,Full Snail University,Candy House,0,3,2017-03-05T04:12:19+0700
GDC2,KO,Same,Unbumblebearable,3,2,2017-03-05T04:36:21+0700
GDC2,KO,Olive Juice Guys,Candy House,3,1,2017-03-05T05:04:57+0700
GDC2,KO,Same,Olive Juice Guys,3,0,2017-03-05T06:56:13+0700
GDC2,KO,Full Snail University,#SorryNotSorry,3,0,2017-03-05T05:04:57+0700
GDC2,KO,Booty Town 69,Whiskey Stick,3,0,2017-03-05T04:52:33+0700
GDC2,KO,Cloud 9 Gaming,Welcome to Stingapore,3,0,2017-03-05T04:36:21+0700
GDC2,KO,T W O . F I V E  S C E N E,Beenix Rising,2,3,2017-03-05T04:22:11+0700
GDC2,KO,Full Snail University,Booty Town 69,3,0,2017-03-05T05:52:58+0700
GDC2,KO,Cloud 9 Gaming,Beenix Rising,3,1,2017-03-05T05:30:21+0700
GDC2,KO,Unbumblebearable,Full Snail University,3,2,2017-03-05T06:40:35+0700
GDC2,KO,Candy House,Cloud 9 Gaming,1,3,2017-03-05T07:26:54+0700
GDC2,KO,Unbumblebearable,Cloud 9 Gaming,3,0,2017-03-05T07:26:55+0700
GDC2,KO,Olive Juice Guys,Unbumblebearable,3,2,2017-03-05T07:53:54+0700
GDC2,KO,Same,Olive Juice Guys,4,1,2017-03-05T08:16:36+0700
Camp17,KO,Nother Scorcher,Hentai Coordination,0,3,2017-08-14T06:05:23+1000
Camp17,KO,R. Kelly's Pool Party,Salute Your Shorts,3,2,2017-08-14T06:05:23+1000
Camp17,KO,Asterisk,JNCO Biloba,3,2,2017-08-14T06:05:23+1000
Camp17,KO,Bee in Tents,Daddy Scott's Cabin 13,3,0,2017-08-14T06:05:23+1000
Camp17,KO,I Thought It Was Tasteful,Hentai Coordination,2,3,2017-08-14T06:22:45+1000
Camp17,KO,We Did It! Hooray!,R. Kelly's Pool Party,3,1,2017-08-14T06:40:36+1000
Camp17,KO,Ben Centerfolds Five,Asterisk,1,3,2017-08-14T07:00:56+1000
Camp17,KO,#xXxDingersOutxXx,Bee in Tents,3,2,2017-08-14T07:15:59+1000
Camp17,KO,Hentai Coordination,We Did It! Hooray!,1,3,2017-08-14T07:48:42+1000
Camp17,KO,Asterisk,#xXxDingersOutxXx,1,3,2017-08-14T08:26:14+1000
Camp17,KO,We Did It! Hooray!,#xXxDingersOutxXx,1,3,2017-08-14T10:21:53+1000
Camp17,KO,Bee in Tents,Nother Scorcher,3,1,2017-08-14T08:26:14+1000
Camp17,KO,Ben Centerfolds Five,Salute Your Shorts,3,1,2017-08-14T08:00:20+1000
Camp17,KO,R. Kelly's Pool Party,JNCO Biloba,3,1,2017-08-14T07:48:42+1000
Camp17,KO,I Thought It Was Tasteful,Daddy Scott's Cabin 13,3,0,2017-08-14T07:37:57+1000
Camp17,KO,Bee in Tents,Ben Centerfolds Five,3,1,2017-08-14T09:29:00+1000
Camp17,KO,R. Kelly's Pool Party,I Thought It Was Tasteful,3,1,2017-08-14T08:48:23+1000
Camp17,KO,Hentai Coordination,Bee in Tents,2,3,2017-08-14T10:07:59+1000
Camp17,KO,Asterisk,R. Kelly's Pool Party,3,1,2017-08-14T10:21:53+1000
Camp17,KO,Bee in Tents,Asterisk,2,3,2017-08-14T10:58:41+1000
Camp17,KO,We Did It! Hooray!,Asterisk,0,3,2017-08-14T11:42:12+1000
Camp17,KO,#xXxDingersOutxXx,Asterisk,3,4,2017-08-14T11:53:45+1000
Camp17,KO,Asterisk,#xXxDingersOutxXx,6,3,2017-08-14T12:22:14+1000
Camp19,KO,Andi,Tyler,0,3,2019-07-28T14:36:09-0400
Camp19,KO,Dre,Chacko,3,0,2019-07-28T14:36:09-0400
Camp19,KO,Garzon,Turbo,3,0,2019-07-28T14:36:09-0400
Camp19,KO,Jeremy,Alyssa,3,1,2019-07-28T14:36:09-0400
Camp19,KO,Dylan Lee,Dangief,3,1,2019-07-28T14:36:09-0400
Camp19,KO,Jeff,Metsu Mat ✌️,3,0,2019-07-28T14:36:09-0400
Camp19,KO,Walshy,Toshi,3,1,2019-07-28T14:36:09-0400
Camp19,KO,Johnmark,Brandon,3,0,2019-07-28T14:36:09-0400
Camp19,KO,John K,Mitch,2,3,2019-07-28T14:36:09-0400
Camp19,KO,Shipwash,Damish,0,3,2019-07-28T14:36:09-0400
Camp19,KO,Woody,Tyler,3,2,2019-07-28T14:54:26-0400
Camp19,KO,Dre,Garzon,3,0,2019-07-28T15:22:12-0400
Camp19,KO,Cesar,Jeremy,2,3,2019-07-28T14:52:55-0400
Camp19,KO,Pierre,Dylan Lee,3,1,2019-07-28T15:27:42-0400
Camp19,KO,dr00,Jeff,3,0,2019-07-28T15:27:27-0400
Camp19,KO,Walshy,Johnmark,3,0,2019-07-28T15:29:26-0400
Camp19,KO,BK,Mitch,3,1,2019-07-28T15:46:18-0400
Camp19,KO,Cody,Damish,3,1,2019-07-28T16:01:27-0400
Camp19,KO,Woody,Dre,0,3,2019-07-28T16:12:00-0400
Camp19,KO,Jeremy,Pierre,3,1,2019-07-28T16:50:22-0400
Camp19,KO,dr00,Walshy,0,3,2019-07-28T17:02:48-0400
Camp19,KO,BK,Cody,0,3,2019-07-28T17:09:48-0400
Camp19,KO,Dre,Jeremy,2,3,2019-07-28T18:39:40-0400
Camp19,KO,Walshy,Cody,0,3,2019-07-28T18:24:34-0400
Camp19,KO,Jeremy,Cody,3,0,2019-07-28T19:12:34-0400
Camp19,KO,Chacko,Turbo,3,0,2019-07-28T15:22:12-0400
Camp19,KO,Toshi,Brandon,2,3,2019-07-28T15:29:26-0400
Camp19,KO,Damish,Andi,3,2,2019-07-28T17:09:48-0400
Camp19,KO,Mitch,Chacko,3,0,2019-07-28T17:09:37-0400
Camp19,KO,Johnmark,Alyssa,1,3,2019-07-28T16:19:13-0400
Camp19,KO,Jeff,Dangief,3,2,2019-07-28T17:02:48-0400
Camp19,KO,Dylan Lee,Metsu Mat ✌️,3,0,2019-07-28T16:50:22-0400
Camp19,KO,Cesar,Brandon,3,2,2019-07-28T16:30:25-0400
Camp19,KO,Garzon,John K,3,2,2019-07-28T16:10:26-0400
Camp19,KO,Tyler,Shipwash,3,2,2019-07-28T16:12:00-0400
Camp19,KO,Damish,Mitch,3,2,2019-07-28T17:45:12-0400
Camp19,KO,Alyssa,Jeff,1,3,2019-07-28T18:08:14-0400
Camp19,KO,Dylan Lee,Cesar,3,0,2019-07-28T17:18:21-0400
Camp19,KO,Garzon,Tyler,3,1,2019-07-28T17:02:05-0400
Camp19,KO,Pierre,Damish,0,3,2019-07-28T18:02:58-0400
Camp19,KO,Woody,Jeff,3,0,2019-07-28T18:39:40-0400
Camp19,KO,BK,Dylan Lee,0,3,2019-07-28T18:24:34-0400
Camp19,KO,dr00,Garzon,1,3,2019-07-28T18:28:14-0400
Camp19,KO,Damish,Woody,0,3,2019-07-28T19:05:59-0400
Camp19,KO,Dylan Lee,Garzon,3,0,2019-07-28T18:54:24-0400
Camp19,KO,Walshy,Woody,0,3,2019-07-28T19:19:33-0400
Camp19,KO,Dre,Dylan Lee,1,3,2019-07-28T19:18:22-0400
Camp19,KO,Woody,Dylan Lee,3,2,2019-07-28T19:52:05-0400
Camp19,KO,Cody,Woody,2,3,2019-07-28T20:28:25-0400
Camp19,KO,Jeremy,Woody,3,4,2019-07-28T20:52:57-0400
Camp19,KO,Woody,Jeremy,4,1,2019-07-28T21:13:25-0400
ECC1,KO,Chase's Betting Blues,MilwaukSEA,3,0,2019-09-01T17:14:26-0500
ECC1,KO,Yeet Kune Do,fast and loose,3,0,2019-09-01T17:14:26-0500
ECC1,KO,Beastie Bots,Wanabees,3,0,2019-09-01T17:14:26-0500
ECC1,KO,möm,Trash™,1,3,2019-09-01T17:14:26-0500
ECC1,KO,Big Stick Energy,Sorry I Touched Your 🍔,3,0,2019-09-01T17:14:26-0500
ECC1,KO,Nutssss,Chase's Betting Blues,3,0,2019-09-01T17:14:34-0500
ECC1,KO,Yeet Kune Do,Beastie Bots,3,1,2019-09-01T17:53:46-0500
ECC1,KO,Pearl Stuff My Jam,Trash™,3,0,2019-09-01T17:41:09-0500
ECC1,KO,big spooky cheesecake buddha bar,Big Stick Energy,3,0,2019-09-01T18:03:23-0500
ECC1,KO,Nutssss,Yeet Kune Do,3,0,2019-09-01T19:03:06-0500
ECC1,KO,Pearl Stuff My Jam,big spooky cheesecake buddha bar,2,3,2019-09-01T19:27:26-0500
ECC1,KO,Nutssss,big spooky cheesecake buddha bar,3,1,2019-09-01T21:23:35-0500
ECC1,KO,fast and loose,Wanabees,0,3,2019-09-01T17:53:46-0500
ECC1,KO,Big Stick Energy,MilwaukSEA,3,0,2019-09-01T19:27:26-0500
ECC1,KO,Trash™,Wanabees,3,1,2019-09-01T19:13:06-0500
ECC1,KO,Beastie Bots,möm,2,3,2019-09-01T19:03:06-0500
ECC1,KO,Chase's Betting Blues,Sorry I Touched Your 🍔,3,0,2019-09-01T18:47:47-0500
ECC1,KO,Big Stick Energy,Trash™,3,0,2019-09-01T20:30:29-0500
ECC1,KO,möm,Chase's Betting Blues,3,2,2019-09-01T19:58:51-0500
ECC1,KO,Yeet Kune Do,Big Stick Energy,1,3,2019-09-01T21:00:28-0500
ECC1,KO,Pearl Stuff My Jam,möm,3,0,2019-09-01T21:23:35-0500
ECC1,KO,Big Stick Energy,Pearl Stuff My Jam,0,3,2019-09-01T21:52:32-0500
ECC1,KO,big spooky cheesecake buddha bar,Pearl Stuff My Jam,3,2,2019-09-01T22:15:59-0500
ECC1,KO,Nutssss,big spooky cheesecake buddha bar,2,4,2019-09-01T22:58:26-0500
ECC1,KO,big spooky cheesecake buddha bar,Nutssss,3,4,2019-09-01T23:22:32-0500
ECC1,Group1,Beastie Bots,Sorry I Touched Your 🍔,3,0,2019-08-31T17:57:33-0400
ECC1,Group1,Yeet Kune Do,Wanabees,3,0,2019-08-31T17:57:33-0400
ECC1,Group1,möm,Chase's Betting Blues,2,1,2019-08-31T17:57:33-0400
ECC1,Group1,Wanabees,möm,0,3,2019-08-31T17:57:33-0400
ECC1,Group1,Sorry I Touched Your 🍔,Yeet Kune Do,0,3,2019-08-31T17:57:33-0400
ECC1,Group1,Nutssss,Beastie Bots,3,0,2019-08-31T17:57:33-0400
ECC1,Group1,Yeet Kune Do,Nutssss,1,2,2019-08-31T17:57:33-0400
ECC1,Group1,möm,Sorry I Touched Your 🍔,3,0,2019-08-31T17:57:33-0400
ECC1,Group1,Chase's Betting Blues,Wanabees,3,0,2019-08-31T17:57:33-0400
ECC1,Group1,Sorry I Touched Your 🍔,Chase's Betting Blues,0,3,2019-08-31T17:57:33-0400
ECC1,Group1,Nutssss,möm,2,1,2019-08-31T17:57:33-0400
ECC1,Group1,Beastie Bots,Yeet Kune Do,2,1,2019-08-31T17:57:33-0400
ECC1,Group1,möm,Beastie Bots,1,2,2019-08-31T17:57:33-0400
ECC1,Group1,Chase's Betting Blues,Nutssss,1,2,2019-08-31T17:57:33-0400
ECC1,Group1,Wanabees,Sorry I Touched Your 🍔,0,3,2019-08-31T17:57:33-0400
ECC1,Group1,Nutssss,Wanabees,3,0,2019-08-31T17:57:33-0400
ECC1,Group1,Beastie Bots,Chase's Betting Blues,1,2,2019-08-31T17:57:33-0400
ECC1,Group1,Yeet Kune Do,möm,2,1,2019-08-31T17:57:33-0400
ECC1,Group1,Chase's Betting Blues,Yeet Kune Do,0,3,2019-08-31T17:57:33-0400
ECC1,Group1,Wanabees,Beastie Bots,0,3,2019-08-31T17:57:33-0400
ECC1,Group1,Sorry I Touched Your 🍔,Nutssss,0,3,2019-08-31T17:57:33-0400
ECC1,Group2,fast and loose,Big Stick Energy,0,3,2019-08-31T15:40:25-0700
ECC1,Group2,big spooky cheesecake buddha bar,Pearl Stuff My Jam,1,2,2019-08-31T15:40:25-0700
ECC1,Group2,Trash™,MilwaukSEA,1,2,2019-08-31T15:40:25-0700
ECC1,Group2,Pearl Stuff My Jam,Trash™,3,0,2019-08-31T15:40:25-0700
ECC1,Group2,MilwaukSEA,fast and loose,3,0,2019-08-31T15:40:25-0700
ECC1,Group2,Big Stick Energy,big spooky cheesecake buddha bar,1,2,2019-08-31T15:40:25-0700
ECC1,Group2,MilwaukSEA,Pearl Stuff My Jam,0,3,2019-08-31T15:40:25-0700
ECC1,Group2,Trash™,Big Stick Energy,0,3,2019-08-31T15:40:25-0700
ECC1,Group2,fast and loose,big spooky cheesecake buddha bar,0,3,2019-08-31T15:40:25-0700
ECC1,Group2,big spooky cheesecake buddha bar,Trash™,2,1,2019-08-31T15:40:25-0700
ECC1,Group2,Big Stick Energy,MilwaukSEA,3,0,2019-08-31T15:40:25-0700
ECC1,Group2,Pearl Stuff My Jam,fast and loose,3,0,2019-08-31T15:40:25-0700
ECC1,Group2,MilwaukSEA,big spooky cheesecake buddha bar,1,2,2019-08-31T15:40:25-0700
ECC1,Group2,fast and loose,Trash™,0,3,2019-08-31T15:40:25-0700
ECC1,Group2,Pearl Stuff My Jam,Big Stick Energy,3,0,2019-08-31T15:40:25-0700
HH1,Swiss,Day All Night,TBD,3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Blue Bulls,No Money No Honey,3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Big Drink Energy,Crashed Ice,3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Bonus Nap,SEABEES,3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Las Abejas de Los Angeles,Natural Snail Enhancement,0,3,2018-09-15T21:00:01-0400
HH1,Swiss,LBeeC,Bread Bowl,0,3,2018-09-15T21:00:01-0400
HH1,Swiss,Sad (I Promise),AL LALA ALLA,3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Sam Is Coming,"Look Ma, No Wings!",3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Womp Womp,The Bee's Knees,3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Glitch,Red-y and A-bull,2,1,2018-09-15T21:00:01-0400
HH1,Swiss,Los Angeles Borkriders,SFXXX,0,3,2018-09-15T21:00:01-0400
HH1,Swiss,Gates Give You Wings,"Berry Pickers Union, Local 69420",3,0,2018-09-15T21:00:01-0400
HH1,Swiss,Crashed Ice,Bigger Drink Energy,3,0,2018-09-15T21:20:55-0400
HH1,Swiss,No Money No Honey,Red-y and A-bull,0,3,2018-09-15T21:20:55-0400
HH1,Swiss,TBD,The Bee's Knees,2,1,2018-09-15T21:20:55-0400
HH1,Swiss,Los Angeles Borkriders,"Look Ma, No Wings!",0,3,2018-09-15T21:20:55-0400
HH1,Swiss,LBeeC,AL LALA ALLA,0,3,2018-09-15T21:20:55-0400
HH1,Swiss,Las Abejas de Los Angeles,SEABEES,0,3,2018-09-15T21:20:55-0400
HH1,Swiss,Sam Is Coming,SFXXX,2,1,2018-09-15T21:20:55-0400
HH1,Swiss,Sad (I Promise),Bread Bowl,3,0,2018-09-15T21:20:55-0400
HH1,Swiss,Bonus Nap,Natural Snail Enhancement,3,0,2018-09-15T21:20:55-0400
HH1,Swiss,Big Drink Energy,Gates Give You Wings,3,0,2018-09-15T21:20:55-0400
HH1,Swiss,Blue Bulls,Glitch,2,1,2018-09-15T21:20:55-0400
HH1,Swiss,Day All Night,Womp Womp,0,3,2018-09-15T21:20:56-0400
HH1,Swiss,SEABEES,SFXXX,1,2,2018-09-15T21:47:13-0400
HH1,Swiss,Crashed Ice,Red-y and A-bull,2,1,2018-09-15T21:47:13-0400
HH1,Swiss,TBD,"Look Ma, No Wings!",0,3,2018-09-15T21:47:13-0400
HH1,Swiss,Gates Give You Wings,AL LALA ALLA,3,0,2018-09-15T21:47:13-0400
HH1,Swiss,Glitch,Bread Bowl,0,3,2018-09-15T21:47:13-0400
HH1,Swiss,Day All Night,Natural Snail Enhancement,1,2,2018-09-15T21:47:13-0400
HH1,Swiss,No Money No Honey,Las Abejas de Los Angeles,0,3,2018-09-15T21:47:13-0400
HH1,Swiss,"Berry Pickers Union, Local 69420",LBeeC,3,0,2018-09-15T21:47:13-0400
HH1,Swiss,Bigger Drink Energy,Los Angeles Borkriders,1,2,2018-09-15T21:47:13-0400
HH1,Swiss,Bonus Nap,Womp Womp,2,1,2018-09-15T21:47:13-0400
HH1,Swiss,Big Drink Energy,Sam Is Coming,2,1,2018-09-15T21:47:13-0400
HH1,Swiss,Blue Bulls,Sad (I Promise),0,3,2018-09-15T21:47:13-0400
HH1,Swiss,SEABEES,AL LALA ALLA,3,0,2018-09-15T22:21:07-0400
HH1,Swiss,Los Angeles Borkriders,"Berry Pickers Union, Local 69420",2,1,2018-09-15T22:21:07-0400
HH1,Swiss,Glitch,TBD,3,0,2018-09-15T22:21:07-0400
HH1,Swiss,Day All Night,Las Abejas de Los Angeles,3,0,2018-09-15T22:21:07-0400
HH1,Swiss,LBeeC,Red-y and A-bull,0,3,2018-09-15T22:21:07-0400
HH1,Swiss,Bigger Drink Energy,The Bee's Knees,2,1,2018-09-15T22:21:07-0400
HH1,Swiss,Crashed Ice,Natural Snail Enhancement,2,1,2018-09-15T22:21:06-0400
HH1,Swiss,Gates Give You Wings,SFXXX,3,0,2018-09-15T22:21:06-0400
HH1,Swiss,Womp Womp,"Look Ma, No Wings!",2,1,2018-09-15T22:21:06-0400
HH1,Swiss,Blue Bulls,Bread Bowl,3,0,2018-09-15T22:21:06-0400
HH1,Swiss,Sad (I Promise),Sam Is Coming,2,1,2018-09-15T22:21:06-0400
HH1,Swiss,Big Drink Energy,Bonus Nap,0,3,2018-09-15T22:21:06-0400
HH1,Swiss,"Look Ma, No Wings!",SFXXX,1,2,2018-09-15T22:55:41-0400
HH1,Swiss,Glitch,Day All Night,1,2,2018-09-15T22:55:41-0400
HH1,Swiss,Bread Bowl,SEABEES,3,0,2018-09-15T22:55:41-0400
HH1,Swiss,Natural Snail Enhancement,Los Angeles Borkriders,3,0,2018-09-15T22:55:41-0400
HH1,Swiss,AL LALA ALLA,Red-y and A-bull,0,3,2018-09-15T22:55:41-0400
HH1,Swiss,Gates Give You Wings,Sam Is Coming,1,2,2018-09-15T22:55:41-0400
HH1,Swiss,"Berry Pickers Union, Local 69420",Las Abejas de Los Angeles,2,1,2018-09-15T22:55:41-0400
HH1,Swiss,Bigger Drink Energy,TBD,2,1,2018-09-15T22:55:41-0400
HH1,Swiss,The Bee's Knees,No Money No Honey,1,2,2018-09-15T22:55:41-0400
HH1,Swiss,Blue Bulls,Crashed Ice,3,0,2018-09-15T22:55:41-0400
HH1,Swiss,Big Drink Energy,Womp Womp,1,2,2018-09-15T22:55:41-0400
HH1,Swiss,Bonus Nap,Sad (I Promise),1,2,2018-09-15T22:55:41-0400
HH1,Swiss,Natural Snail Enhancement,Red-y and A-bull,0,3,2018-09-15T23:26:57-0400
HH1,Swiss,Crashed Ice,Gates Give You Wings,1,2,2018-09-15T23:26:57-0400
HH1,Swiss,Sam Is Coming,Day All Night,3,0,2018-09-15T23:26:57-0400
HH1,Swiss,Big Drink Energy,Bread Bowl,3,0,2018-09-15T23:26:57-0400
HH1,Swiss,Glitch,SFXXX,0,3,2018-09-15T23:26:57-0400
HH1,Swiss,SEABEES,Los Angeles Borkriders,3,0,2018-09-15T23:26:57-0400
HH1,Swiss,"Berry Pickers Union, Local 69420","Look Ma, No Wings!",0,3,2018-09-15T23:26:57-0400
HH1,Swiss,Las Abejas de Los Angeles,Bigger Drink Energy,2,0,2018-09-15T23:26:57-0400
HH1,Swiss,No Money No Honey,AL LALA ALLA,0,3,2018-09-15T23:26:56-0400
HH1,Swiss,The Bee's Knees,LBeeC,3,0,2018-09-15T23:26:56-0400
HH1,Swiss,Bonus Nap,Blue Bulls,3,0,2018-09-15T23:26:56-0400
HH1,Swiss,Sad (I Promise),Womp Womp,2,1,2018-09-15T23:26:56-0400
HH1,KO,Sad (I Promise),Blue Bulls,3,0,2018-09-16T00:27:57-0400
HH1,KO,Womp Womp,Big Drink Energy,3,1,2018-09-16T00:27:57-0400
HH1,KO,Bonus Nap,Gates Give You Wings,3,1,2018-09-16T00:27:57-0400
HH1,KO,Red-y and A-bull,Sam Is Coming,0,3,2018-09-16T00:27:57-0400
HH1,KO,Sad (I Promise),Womp Womp,3,1,2018-09-16T00:40:58-0400
HH1,KO,Bonus Nap,Sam Is Coming,3,1,2018-09-16T00:35:38-0400
HH1,KO,Sad (I Promise),Bonus Nap,3,0,2018-09-16T01:23:14-0400
